id,address,bedrooms,bathrooms,sq_ft,year_built,for_sale,current_price,zillow_url,last_modified
1949,"1814 Amethyst St, Bronx, NY 10462",1814,6,2120,1901,TRUE,734999,https://www.zillow.com/homedetails/1814-Amethyst-St-Bronx-NY-10462/29813227_zpid/,57:36.5
1950,"1824 Marmion Ave, Bronx, NY 10460",3,,,1910,TRUE,539000,https://www.zillow.com/homedetails/1824-Marmion-Ave-Bronx-NY-10460/29783155_zpid/,57:37.4
1951,"70 Charlton St PENTHOUSE A, New York, NY 10014",3,6,2856,2016,TRUE,7550000,https://www.zillow.com/homedetails/70-Charlton-St-PENTHOUSE-A-New-York-NY-10014/2072764318_zpid/,57:38.4
1952,"298 Bradford St, Brooklyn, NY 11207",1,,3120,1930,TRUE,949000,https://www.zillow.com/homedetails/298-Bradford-St-Brooklyn-NY-11207/30634369_zpid/,57:39.2
1953,"10 Bleecker St APT 1A, New York, NY 10012",2,6,1700,1900,TRUE,2850000,https://www.zillow.com/homedetails/10-Bleecker-St-APT-1A-New-York-NY-10012/72512256_zpid/,57:40.2
1954,"136 W 88th St, New York, NY 10024",8,6,4600,1900,TRUE,3500000,https://www.zillow.com/homedetails/136-W-88th-St-New-York-NY-10024/2075573320_zpid/,57:41.3
1955,"29 W 119th St APT 51, New York, NY 10026",2,,1000,1909,TRUE,649000,https://www.zillow.com/homedetails/29-W-119th-St-APT-51-New-York-NY-10026/2110054312_zpid/,57:42.1
1956,"406 Lenevar Ave, Staten Island, NY 10309",406,6,,1965,TRUE,530000,https://www.zillow.com/homedetails/406-Lenevar-Ave-Staten-Island-NY-10309/32370691_zpid/,57:43.2
1957,"154 W 120th St, New York, NY 10027",2,,4103,1910,TRUE,3495000,https://www.zillow.com/homedetails/154-W-120th-St-New-York-NY-10027/143176903_zpid/,57:44.2
1958,"4 Eugene St, Staten Island, NY 10309",4,,,2020,TRUE,899900,https://www.zillow.com/homedetails/4-Eugene-St-Staten-Island-NY-10309/2073082387_zpid/,57:45.5
1959,"27 E 65th St APT 14B, New York, NY 10065",65,,1500,1963,TRUE,735000,https://www.zillow.com/homedetails/27-E-65th-St-APT-14B-New-York-NY-10065/244756948_zpid/,57:46.6
1960,"19417 Station Rd, Flushing, NY 11358",3,6,,1940,TRUE,818000,https://www.zillow.com/homedetails/19417-Station-Rd-Flushing-NY-11358/32045014_zpid/,57:47.6
1961,"27 Macon Ave, Staten Island, NY 10312",3,6,,1970,TRUE,649827,https://www.zillow.com/homedetails/27-Macon-Ave-Staten-Island-NY-10312/32356214_zpid/,57:48.6
1962,"70-22 175th St, Fresh Meadows, NY 11365",3,6,1683,1940,TRUE,828000,https://www.zillow.com/homedetails/70-22-175th-St-Fresh-Meadows-NY-11365/2072723963_zpid/,57:49.9
1963,"307 Halsey St, Brooklyn, NY 11216",5,6,3000,1899,TRUE,1495000,https://www.zillow.com/homedetails/307-Halsey-St-Brooklyn-NY-11216/30610645_zpid/,57:50.9
1964,"7719 45th Ave, Flushing, NY 11373",3,,1945,1925,TRUE,1099000,https://www.zillow.com/homedetails/7719-45th-Ave-Flushing-NY-11373/31965259_zpid/,57:51.8
1965,"455 W 19th St PENTHOUSE 1, New York, NY 10011",4,6,3794,2019,TRUE,22750000,https://www.zillow.com/homedetails/455-W-19th-St-PENTHOUSE-1-New-York-NY-10011/2082045824_zpid/,57:52.8
1966,"366 Rolling Hill Grn, Staten Island, NY 10312",2,6,,1980,TRUE,449900,https://www.zillow.com/homedetails/366-Rolling-Hill-Grn-Staten-Island-NY-10312/32361378_zpid/,57:53.8
1967,"3293 Lucerne St, Bronx, NY 10465",3293,6,1188,1920,TRUE,525000,https://www.zillow.com/homedetails/3293-Lucerne-St-Bronx-NY-10465/29844145_zpid/,57:55.2
1968,"86-40 155th Ave #2, Howard Beach, NY 11414",2,6,,1970,TRUE,255000,https://www.zillow.com/homedetails/86-40-155th-Ave-2-Howard-Beach-NY-11414/2077084732_zpid/,57:56.2
1969,"79 Lamport Blvd, Staten Island, NY 10305",3,6,1152,1960,TRUE,549000,https://www.zillow.com/homedetails/79-Lamport-Blvd-Staten-Island-NY-10305/32325103_zpid/,57:57.4
1970,"81-48 249th St, Bellerose, NY 11426",5,6,1270,1955,TRUE,728000,https://www.zillow.com/homedetails/81-48-249th-St-Bellerose-NY-11426/2072325613_zpid/,57:58.5
1971,"424 E 115th St #3A, New York, NY 10029",0,6,200,1910,TRUE,105000,https://www.zillow.com/homedetails/424-E-115th-St-3A-New-York-NY-10029/2075670691_zpid/,57:59.3
1972,"5710 Junction Blvd APT 2D, Flushing, NY 11373",5,6,1250,1950,TRUE,525000,https://www.zillow.com/homedetails/5710-Junction-Blvd-APT-2D-Flushing-NY-11373/245463882_zpid/,58:00.5
1973,"3636 Greystone Ave APT 2E, Bronx, NY 10463",3,6,1350,1940,TRUE,309900,https://www.zillow.com/homedetails/3636-Greystone-Ave-APT-2E-Bronx-NY-10463/215955268_zpid/,58:01.7
1974,"139 W 131st St, New York, NY 10027",3,6,3816,1910,TRUE,3150000,https://www.zillow.com/homedetails/139-W-131st-St-New-York-NY-10027/31551885_zpid/,58:02.4
1975,"815 8th Ave APT 4R, Brooklyn, NY 11215",815,6,618,1920,TRUE,695000,https://www.zillow.com/homedetails/815-8th-Ave-APT-4R-Brooklyn-NY-11215/92693486_zpid/,58:03.5
1976,"246-15 57th Dr, Little Neck, NY 11362",246,6,1100,1951,TRUE,335000,https://www.zillow.com/homedetails/246-15-57th-Dr-Little-Neck-NY-11362/2072844099_zpid/,58:04.6
1977,"149 Clinton St, Brooklyn, NY 11201",4,,4902,1900,TRUE,10950000,https://www.zillow.com/homedetails/149-Clinton-St-Brooklyn-NY-11201/2079265897_zpid/,58:05.6
1978,"136 Stephens Ave, Bronx, NY 10473",8,,2500,2020,TRUE,999000,https://www.zillow.com/homedetails/136-Stephens-Ave-Bronx-NY-10473/112502177_zpid/,58:06.5
1979,"79-26 212th St, Oakland Gardens, NY 11364",79,6,1701,1945,TRUE,938000,https://www.zillow.com/homedetails/79-26-212th-St-Oakland-Gardens-NY-11364/2073227771_zpid/,58:07.6
1980,"374 Vanderbilt Ave, Brooklyn, NY 11238",374,6,3648,1899,TRUE,3995000,https://www.zillow.com/homedetails/374-Vanderbilt-Ave-Brooklyn-NY-11238/30613105_zpid/,58:08.8
1981,"100 W 57th St PENTHOUSE H, New York, NY 10019",0,6,600,1962,TRUE,140000,https://www.zillow.com/homedetails/100-W-57th-St-PENTHOUSE-H-New-York-NY-10019/306707670_zpid/,58:09.7
1982,"313 E Houston St #1, New York, NY 10002",313,6,,1910,TRUE,850000,https://www.zillow.com/homedetails/313-E-Houston-St-1-New-York-NY-10002/2072878876_zpid/,58:10.9
1983,"85-10 34th Ave APT 122, Jackson Heights, NY 11372",2,6,1000,1927,TRUE,460000,https://www.zillow.com/homedetails/85-10-34th-Ave-APT-122-Jackson-Heights-NY-11372/79734511_zpid/,58:11.8
1984,"2123 Albemarle Ter, Brooklyn, NY 11226",4,6,3500,1920,TRUE,2395000,https://www.zillow.com/homedetails/2123-Albemarle-Ter-Brooklyn-NY-11226/30666391_zpid/,58:12.6
1985,"547 W 47th St #1008, New York, NY 10036",2,6,1043,2020,TRUE,2710000,https://www.zillow.com/homedetails/547-W-47th-St-1008-New-York-NY-10036/2072319509_zpid/,58:13.8
1986,"2429 Brigham St, Brooklyn, NY 11235",1,,2640,1955,TRUE,828000,https://www.zillow.com/homedetails/2429-Brigham-St-Brooklyn-NY-11235/30748569_zpid/,58:14.6
1987,"35 Pleasant St, Staten Island, NY 10308",3,6,,2020,TRUE,969888,https://www.zillow.com/homedetails/35-Pleasant-St-Staten-Island-NY-10308/2077678007_zpid/,58:15.8
1988,"60-18 77th St, Middle Village, NY 11379",5,,,1950,TRUE,989000,https://www.zillow.com/homedetails/60-18-77th-St-Middle-Village-NY-11379/2073232695_zpid/,58:16.9
1989,"1814 Amethyst St, Bronx, NY 10462",1814,6,2120,1901,TRUE,734999,https://www.zillow.com/homedetails/1814-Amethyst-St-Bronx-NY-10462/29813227_zpid/,58:18.0
1990,"1824 Marmion Ave, Bronx, NY 10460",3,,,1910,TRUE,539000,https://www.zillow.com/homedetails/1824-Marmion-Ave-Bronx-NY-10460/29783155_zpid/,58:18.9
1991,"70 Charlton St PENTHOUSE A, New York, NY 10014",3,6,2856,2016,TRUE,7550000,https://www.zillow.com/homedetails/70-Charlton-St-PENTHOUSE-A-New-York-NY-10014/2072764318_zpid/,58:20.3
1992,"298 Bradford St, Brooklyn, NY 11207",1,,3120,1930,TRUE,949000,https://www.zillow.com/homedetails/298-Bradford-St-Brooklyn-NY-11207/30634369_zpid/,58:21.4
1993,"10 Bleecker St APT 1A, New York, NY 10012",2,6,1700,1900,TRUE,2850000,https://www.zillow.com/homedetails/10-Bleecker-St-APT-1A-New-York-NY-10012/72512256_zpid/,58:23.2
1994,"136 W 88th St, New York, NY 10024",8,6,4600,1900,TRUE,3500000,https://www.zillow.com/homedetails/136-W-88th-St-New-York-NY-10024/2075573320_zpid/,58:24.0
1995,"29 W 119th St APT 51, New York, NY 10026",2,,1000,1909,TRUE,649000,https://www.zillow.com/homedetails/29-W-119th-St-APT-51-New-York-NY-10026/2110054312_zpid/,58:25.0
1996,"406 Lenevar Ave, Staten Island, NY 10309",406,6,,1965,TRUE,530000,https://www.zillow.com/homedetails/406-Lenevar-Ave-Staten-Island-NY-10309/32370691_zpid/,58:26.0
1997,"154 W 120th St, New York, NY 10027",2,,4103,1910,TRUE,3495000,https://www.zillow.com/homedetails/154-W-120th-St-New-York-NY-10027/143176903_zpid/,58:26.9
1998,"4 Eugene St, Staten Island, NY 10309",4,,,2020,TRUE,899900,https://www.zillow.com/homedetails/4-Eugene-St-Staten-Island-NY-10309/2073082387_zpid/,58:28.0
1999,"27 E 65th St APT 14B, New York, NY 10065",65,,1500,1963,TRUE,735000,https://www.zillow.com/homedetails/27-E-65th-St-APT-14B-New-York-NY-10065/244756948_zpid/,58:28.8
2000,"19417 Station Rd, Flushing, NY 11358",3,6,,1940,TRUE,818000,https://www.zillow.com/homedetails/19417-Station-Rd-Flushing-NY-11358/32045014_zpid/,58:29.9
2001,"27 Macon Ave, Staten Island, NY 10312",3,6,,1970,TRUE,649827,https://www.zillow.com/homedetails/27-Macon-Ave-Staten-Island-NY-10312/32356214_zpid/,58:31.0
2002,"70-22 175th St, Fresh Meadows, NY 11365",3,6,1683,1940,TRUE,828000,https://www.zillow.com/homedetails/70-22-175th-St-Fresh-Meadows-NY-11365/2072723963_zpid/,58:32.1
2003,"307 Halsey St, Brooklyn, NY 11216",5,6,3000,1899,TRUE,1495000,https://www.zillow.com/homedetails/307-Halsey-St-Brooklyn-NY-11216/30610645_zpid/,58:32.9
2004,"7719 45th Ave, Flushing, NY 11373",3,,1945,1925,TRUE,1099000,https://www.zillow.com/homedetails/7719-45th-Ave-Flushing-NY-11373/31965259_zpid/,58:34.2
2005,"455 W 19th St PENTHOUSE 1, New York, NY 10011",4,6,3794,2019,TRUE,22750000,https://www.zillow.com/homedetails/455-W-19th-St-PENTHOUSE-1-New-York-NY-10011/2082045824_zpid/,58:35.2
2006,"366 Rolling Hill Grn, Staten Island, NY 10312",2,6,,1980,TRUE,449900,https://www.zillow.com/homedetails/366-Rolling-Hill-Grn-Staten-Island-NY-10312/32361378_zpid/,58:35.9
2007,"3293 Lucerne St, Bronx, NY 10465",3293,6,1188,1920,TRUE,525000,https://www.zillow.com/homedetails/3293-Lucerne-St-Bronx-NY-10465/29844145_zpid/,58:37.0
2008,"86-40 155th Ave #2, Howard Beach, NY 11414",2,6,,1970,TRUE,255000,https://www.zillow.com/homedetails/86-40-155th-Ave-2-Howard-Beach-NY-11414/2077084732_zpid/,58:38.3
2009,"79 Lamport Blvd, Staten Island, NY 10305",3,6,1152,1960,TRUE,549000,https://www.zillow.com/homedetails/79-Lamport-Blvd-Staten-Island-NY-10305/32325103_zpid/,58:39.4
2010,"81-48 249th St, Bellerose, NY 11426",5,6,1270,1955,TRUE,728000,https://www.zillow.com/homedetails/81-48-249th-St-Bellerose-NY-11426/2072325613_zpid/,58:40.6
2011,"424 E 115th St #3A, New York, NY 10029",0,6,200,1910,TRUE,105000,https://www.zillow.com/homedetails/424-E-115th-St-3A-New-York-NY-10029/2075670691_zpid/,58:41.6
2012,"5710 Junction Blvd APT 2D, Flushing, NY 11373",5,6,1250,1950,TRUE,525000,https://www.zillow.com/homedetails/5710-Junction-Blvd-APT-2D-Flushing-NY-11373/245463882_zpid/,58:42.7
2013,"3636 Greystone Ave APT 2E, Bronx, NY 10463",3,6,1350,1940,TRUE,309900,https://www.zillow.com/homedetails/3636-Greystone-Ave-APT-2E-Bronx-NY-10463/215955268_zpid/,58:43.5
2014,"139 W 131st St, New York, NY 10027",3,6,3816,1910,TRUE,3150000,https://www.zillow.com/homedetails/139-W-131st-St-New-York-NY-10027/31551885_zpid/,58:44.6
2015,"815 8th Ave APT 4R, Brooklyn, NY 11215",815,6,618,1920,TRUE,695000,https://www.zillow.com/homedetails/815-8th-Ave-APT-4R-Brooklyn-NY-11215/92693486_zpid/,58:45.4
2016,"246-15 57th Dr, Little Neck, NY 11362",246,6,1100,1951,TRUE,335000,https://www.zillow.com/homedetails/246-15-57th-Dr-Little-Neck-NY-11362/2072844099_zpid/,58:47.1
2017,"149 Clinton St, Brooklyn, NY 11201",4,,4902,1900,TRUE,10950000,https://www.zillow.com/homedetails/149-Clinton-St-Brooklyn-NY-11201/2079265897_zpid/,58:48.2
2018,"136 Stephens Ave, Bronx, NY 10473",8,,2500,2020,TRUE,999000,https://www.zillow.com/homedetails/136-Stephens-Ave-Bronx-NY-10473/112502177_zpid/,58:49.1
2019,"79-26 212th St, Oakland Gardens, NY 11364",79,6,1701,1945,TRUE,938000,https://www.zillow.com/homedetails/79-26-212th-St-Oakland-Gardens-NY-11364/2073227771_zpid/,58:50.3
2020,"374 Vanderbilt Ave, Brooklyn, NY 11238",374,6,3648,1899,TRUE,3995000,https://www.zillow.com/homedetails/374-Vanderbilt-Ave-Brooklyn-NY-11238/30613105_zpid/,58:51.2
2021,"100 W 57th St PENTHOUSE H, New York, NY 10019",0,6,600,1962,TRUE,140000,https://www.zillow.com/homedetails/100-W-57th-St-PENTHOUSE-H-New-York-NY-10019/306707670_zpid/,58:52.4
2022,"313 E Houston St #1, New York, NY 10002",313,6,,1910,TRUE,850000,https://www.zillow.com/homedetails/313-E-Houston-St-1-New-York-NY-10002/2072878876_zpid/,58:53.2
2023,"85-10 34th Ave APT 122, Jackson Heights, NY 11372",2,6,1000,1927,TRUE,460000,https://www.zillow.com/homedetails/85-10-34th-Ave-APT-122-Jackson-Heights-NY-11372/79734511_zpid/,58:54.3
2024,"2123 Albemarle Ter, Brooklyn, NY 11226",4,6,3500,1920,TRUE,2395000,https://www.zillow.com/homedetails/2123-Albemarle-Ter-Brooklyn-NY-11226/30666391_zpid/,58:55.2
2025,"547 W 47th St #1008, New York, NY 10036",2,6,1043,2020,TRUE,2710000,https://www.zillow.com/homedetails/547-W-47th-St-1008-New-York-NY-10036/2072319509_zpid/,58:56.2
2026,"2429 Brigham St, Brooklyn, NY 11235",1,,2640,1955,TRUE,828000,https://www.zillow.com/homedetails/2429-Brigham-St-Brooklyn-NY-11235/30748569_zpid/,58:57.0
2027,"35 Pleasant St, Staten Island, NY 10308",3,6,,2020,TRUE,969888,https://www.zillow.com/homedetails/35-Pleasant-St-Staten-Island-NY-10308/2077678007_zpid/,58:57.9
2028,"60-18 77th St, Middle Village, NY 11379",5,,,1950,TRUE,989000,https://www.zillow.com/homedetails/60-18-77th-St-Middle-Village-NY-11379/2073232695_zpid/,58:58.7
2029,"1814 Amethyst St, Bronx, NY 10462",1814,6,2120,1901,TRUE,734999,https://www.zillow.com/homedetails/1814-Amethyst-St-Bronx-NY-10462/29813227_zpid/,58:59.6
2030,"1824 Marmion Ave, Bronx, NY 10460",3,,,1910,TRUE,539000,https://www.zillow.com/homedetails/1824-Marmion-Ave-Bronx-NY-10460/29783155_zpid/,59:00.5
2031,"70 Charlton St PENTHOUSE A, New York, NY 10014",3,6,2856,2016,TRUE,7550000,https://www.zillow.com/homedetails/70-Charlton-St-PENTHOUSE-A-New-York-NY-10014/2072764318_zpid/,59:02.9
2032,"298 Bradford St, Brooklyn, NY 11207",1,,3120,1930,TRUE,949000,https://www.zillow.com/homedetails/298-Bradford-St-Brooklyn-NY-11207/30634369_zpid/,59:04.8
2033,"10 Bleecker St APT 1A, New York, NY 10012",2,6,1700,1900,TRUE,2850000,https://www.zillow.com/homedetails/10-Bleecker-St-APT-1A-New-York-NY-10012/72512256_zpid/,59:06.0
2034,"136 W 88th St, New York, NY 10024",8,6,4600,1900,TRUE,3500000,https://www.zillow.com/homedetails/136-W-88th-St-New-York-NY-10024/2075573320_zpid/,59:07.3
2035,"29 W 119th St APT 51, New York, NY 10026",2,,1000,1909,TRUE,649000,https://www.zillow.com/homedetails/29-W-119th-St-APT-51-New-York-NY-10026/2110054312_zpid/,59:08.2
2036,"406 Lenevar Ave, Staten Island, NY 10309",406,6,,1965,TRUE,530000,https://www.zillow.com/homedetails/406-Lenevar-Ave-Staten-Island-NY-10309/32370691_zpid/,59:09.0
2037,"154 W 120th St, New York, NY 10027",2,,4103,1910,TRUE,3495000,https://www.zillow.com/homedetails/154-W-120th-St-New-York-NY-10027/143176903_zpid/,59:10.1
2038,"4 Eugene St, Staten Island, NY 10309",4,,,2020,TRUE,899900,https://www.zillow.com/homedetails/4-Eugene-St-Staten-Island-NY-10309/2073082387_zpid/,59:10.9
2039,"27 E 65th St APT 14B, New York, NY 10065",65,,1500,1963,TRUE,735000,https://www.zillow.com/homedetails/27-E-65th-St-APT-14B-New-York-NY-10065/244756948_zpid/,59:12.0
2040,"19417 Station Rd, Flushing, NY 11358",3,6,,1940,TRUE,818000,https://www.zillow.com/homedetails/19417-Station-Rd-Flushing-NY-11358/32045014_zpid/,59:13.1
2041,"244-09 61st Ave, Little Neck, NY 11362",3,6,,1950,TRUE,328000,https://www.zillow.com/homedetails/244-09-61st-Ave-Little-Neck-NY-11362/2079252843_zpid/,59:15.6
2042,"84-34 107th St, Richmond Hill, NY 11418",2,6,2188,1915,TRUE,729000,https://www.zillow.com/homedetails/84-34-107th-St-Richmond-Hill-NY-11418/2073101276_zpid/,59:16.3
2043,"162 E 92nd St, New York, NY 10128",20,,10000,1925,TRUE,22000000,https://www.zillow.com/homedetails/162-E-92nd-St-New-York-NY-10128/31542307_zpid/,59:17.2
2044,"158 Mercer St FLOOR 10, New York, NY 10012",8,6,8900,1915,TRUE,20745000,https://www.zillow.com/homedetails/158-Mercer-St-FLOOR-10-New-York-NY-10012/2076803450_zpid/,59:18.1
2045,"204 Amber St, Staten Island, NY 10306",3,6,2392,1955,TRUE,765000,https://www.zillow.com/homedetails/204-Amber-St-Staten-Island-NY-10306/32339667_zpid/,59:18.8
2046,"139 Reid Ave, Staten Island, NY 10305",2,6,,2020,TRUE,599900,https://www.zillow.com/homedetails/139-Reid-Ave-Staten-Island-NY-10305/2077495314_zpid/,59:19.9
2047,"38 Gramercy Park N APT 1C, New York, NY 10010",0,6,,1930,TRUE,395000,https://www.zillow.com/homedetails/38-Gramercy-Park-N-APT-1C-New-York-NY-10010/108264028_zpid/,59:21.4
2048,"451 W 24th St, New York, NY 10011",451,6,5000,1910,TRUE,12950000,https://www.zillow.com/homedetails/451-W-24th-St-New-York-NY-10011/31502256_zpid/,59:22.8
2049,"80-33 88th Rd, Woodhaven, NY 11421",4,6,,1920,TRUE,779000,https://www.zillow.com/homedetails/80-33-88th-Rd-Woodhaven-NY-11421/2080381045_zpid/,59:24.1
2050,"90-08 86th Rd, Woodhaven, NY 11421",2,6,1292,1905,TRUE,635000,https://www.zillow.com/homedetails/90-08-86th-Rd-Woodhaven-NY-11421/2078639270_zpid/,59:25.3
2051,"227-23 88th Ave, Queens Village, NY 11427",227,6,,1950,TRUE,234900,https://www.zillow.com/homedetails/227-23-88th-Ave-Queens-Village-NY-11427/2075154957_zpid/,59:26.3
2052,"7015 Manse St, Flushing, NY 11375",3,6,1674,1930,TRUE,950000,https://www.zillow.com/homedetails/7015-Manse-St-Flushing-NY-11375/32004014_zpid/,59:27.2
2053,"10 Bedford St, New York, NY 10014",5,6,3780,1830,TRUE,5500000,https://www.zillow.com/homedetails/10-Bedford-St-New-York-NY-10014/2082691512_zpid/,59:28.0
2054,"279 Fordham Pl, Bronx, NY 10464",279,,1791,1970,TRUE,659000,https://www.zillow.com/homedetails/279-Fordham-Pl-Bronx-NY-10464/29850935_zpid/,59:28.9
2055,"445 W 240th St APT 2M, Bronx, NY 10463",3,,1230,1949,TRUE,575000,https://www.zillow.com/homedetails/445-W-240th-St-APT-2M-Bronx-NY-10463/29852334_zpid/,59:30.1
2056,"9 Center Pl, Staten Island, NY 10306",1,6,,1920,TRUE,344999,https://www.zillow.com/homedetails/9-Center-Pl-Staten-Island-NY-10306/32335902_zpid/,59:31.4
2057,"3 Riverview Ter, New York, NY 10022",5,,4400,1899,TRUE,7750000,https://www.zillow.com/homedetails/3-Riverview-Ter-New-York-NY-10022/31533212_zpid/,59:32.6
2058,"112-19 34th Ave APT 1C, Corona, NY 11368",2,6,700,1953,TRUE,175000,https://www.zillow.com/homedetails/112-19-34th-Ave-APT-1C-Corona-NY-11368/99402874_zpid/,59:33.6
2059,"350 150th St, Flushing, NY 11357",350,6,2754,1987,TRUE,1200000,https://www.zillow.com/homedetails/350-150th-St-Flushing-NY-11357/32027135_zpid/,59:34.7
2060,"111-15 158th St, Jamaica, NY 11433",9,6,,1925,TRUE,599000,https://www.zillow.com/homedetails/111-15-158th-St-Jamaica-NY-11433/2072970275_zpid/,59:35.8
2061,"5800 Arlington Ave APT 3F, Bronx, NY 10471",70,6,1000,1961,TRUE,285000,https://www.zillow.com/homedetails/5800-Arlington-Ave-APT-3F-Bronx-NY-10471/215958135_zpid/,59:36.8
2062,"230 Central Park S #14, New York, NY 10019",2,,3900,1937,TRUE,8995000,https://www.zillow.com/homedetails/230-Central-Park-S-14-New-York-NY-10019/219660971_zpid/,59:37.7
2063,"66 Bartlett Ave, Staten Island, NY 10312",3,6,984,1960,TRUE,427500,https://www.zillow.com/homedetails/66-Bartlett-Ave-Staten-Island-NY-10312/32354787_zpid/,59:38.4
2064,"1343 83rd St, Brooklyn, NY 11228",1,6,2586,1945,TRUE,1499000,https://www.zillow.com/homedetails/1343-83rd-St-Brooklyn-NY-11228/30709817_zpid/,59:39.4
2065,"33-05 90th St APT 6H, Jackson Heights, NY 11372",2,6,900,1957,TRUE,299900,https://www.zillow.com/homedetails/33-05-90th-St-APT-6H-Jackson-Heights-NY-11372/219844000_zpid/,59:40.9
2066,"82 Tennis Pl, Flushing, NY 11375",4,,2969,1930,TRUE,3000000,https://www.zillow.com/homedetails/82-Tennis-Pl-Flushing-NY-11375/32004200_zpid/,59:41.8
2067,"115A Nelson Ave, Staten Island, NY 10308",3,6,,1937,TRUE,549999,https://www.zillow.com/homedetails/115A-Nelson-Ave-Staten-Island-NY-10308/2076638463_zpid/,59:43.1
2068,"22 Watkins Ave, Staten Island, NY 10312",3,6,,1976,TRUE,599888,https://www.zillow.com/homedetails/22-Watkins-Ave-Staten-Island-NY-10312/145558479_zpid/,59:43.9
2069,"230 W 56th St #65AD, New York, NY 10019",230,,4500,2002,TRUE,11750000,https://www.zillow.com/homedetails/230-W-56th-St-65AD-New-York-NY-10019/61966840_zpid/,59:44.9
2070,"224 Lefferts Ave #1, Brooklyn, NY 11225",1,6,650,1907,TRUE,189000,https://www.zillow.com/homedetails/224-Lefferts-Ave-1-Brooklyn-NY-11225/306316458_zpid/,59:45.9
2071,"1750 E 14th St, Brooklyn, NY 11229",3,6,1300,1961,TRUE,420000,https://www.zillow.com/homedetails/1750-E-14th-St-Brooklyn-NY-11229/2072431036_zpid/,59:46.8
2072,"3587B Victory Blvd, Staten Island, NY 10314",3500,,,3587,TRUE,3500,https://www.zillow.com/homedetails/3587B-Victory-Blvd-Staten-Island-NY-10314/2076476626_zpid/,59:47.4
2073,"14 Saint Marks Pl, Staten Island, NY 10301",5,6,,1919,TRUE,595000,https://www.zillow.com/homedetails/14-Saint-Marks-Pl-Staten-Island-NY-10301/32270694_zpid/,59:48.3
2074,"220 Congress St APT 2D, Brooklyn, NY 11201",1,6,,1952,TRUE,565000,https://www.zillow.com/homedetails/220-Congress-St-APT-2D-Brooklyn-NY-11201/2072564043_zpid/,59:49.5
2075,"2840 Bruner Ave, Bronx, NY 10469",3,6,2805,2002,TRUE,849000,https://www.zillow.com/homedetails/2840-Bruner-Ave-Bronx-NY-10469/64735384_zpid/,59:50.3
2076,"2565 Flatbush Ave #C-1, Brooklyn, NY 11234",2,6,1200,1987,TRUE,239000,https://www.zillow.com/homedetails/2565-Flatbush-Ave-C-1-Brooklyn-NY-11234/2079238442_zpid/,59:51.3
