id,home_id,date,value
2431,229,1.45874E+12,271384
2432,229,1.42712E+12,246713
2433,231,1.55335E+12,548666
2434,231,1.52181E+12,528159
2435,231,1.49028E+12,472030
2436,231,1.45874E+12,476833
2437,231,1.42712E+12,482446
2438,231,1.39558E+12,400246
2439,231,1.36405E+12,382487
2440,231,1.33251E+12,256435
2441,231,1.30089E+12,203704
2442,231,1.26935E+12,137588
2443,231,1.23782E+12,137588
2444,231,1.20628E+12,55530
2445,234,1.55335E+12,762626
2446,234,1.52181E+12,756906
2447,234,1.49028E+12,748231
2448,234,1.45874E+12,755292
2449,234,1.42712E+12,671830
2450,234,1.39558E+12,638000
2451,234,1.36405E+12,615334
2452,234,1.33251E+12,573828
2453,234,1.30089E+12,577500
2454,234,1.26935E+12,541305
2455,234,1.23782E+12,695347
2456,236,1.55335E+12,417886
2457,236,1.52181E+12,372749
2458,236,1.49028E+12,370204
2459,236,1.45874E+12,294688
2460,236,1.42712E+12,202223
2461,236,1.39558E+12,202223
2462,236,1.36405E+12,201671
2463,236,1.33251E+12,201671
2464,236,1.30089E+12,201671
2465,236,1.26935E+12,201671
2466,236,1.23782E+12,218072
2467,236,1.20628E+12,218072
2468,236,1.17466E+12,246035
2469,236,1.14313E+12,222957
2470,236,1.11159E+12,198665
2471,238,1.55335E+12,138125
2472,238,1.52181E+12,127500
2473,238,1.49028E+12,130001
2474,238,1.45874E+12,92971
2475,238,1.42712E+12,75987
2476,238,1.39558E+12,75782
2477,238,1.36405E+12,22368
2478,238,1.33251E+12,19165
2479,238,1.30089E+12,22153
2480,238,1.26935E+12,22295
2481,238,1.23782E+12,31975
2482,238,1.20628E+12,25840
2483,238,1.17466E+12,16176
2484,238,1.14313E+12,41176
2485,238,1.11159E+12,6793
2486,239,1.55335E+12,184889
2487,239,1.52181E+12,184016
2488,239,1.49028E+12,158222
2489,239,1.45874E+12,136696
2490,239,1.42712E+12,115249
2491,239,1.39558E+12,87877
2492,239,1.36405E+12,83000
2493,239,1.33251E+12,83495
2494,239,1.30089E+12,100685
2495,239,1.26935E+12,96640
2496,239,1.23782E+12,90362
2497,239,1.20628E+12,82147
2498,239,1.17466E+12,79239
2499,239,1.14313E+12,72035
2500,240,1.55335E+12,247429
2501,240,1.52181E+12,226315
2502,240,1.49028E+12,221605
2503,240,1.45874E+12,168892
2504,240,1.42712E+12,131621
2505,240,1.39558E+12,122886
2506,240,1.36405E+12,101585
2507,240,1.33251E+12,76956
2508,240,1.30089E+12,76956
2509,240,1.26935E+12,76956
2510,240,1.23782E+12,116978
2511,240,1.20628E+12,116973
2512,240,1.17466E+12,112356
2513,240,1.14313E+12,108507
2514,240,1.11159E+12,94000
2515,241,1.55335E+12,375494
2516,241,1.52181E+12,361804
2517,241,1.49028E+12,123836
2518,242,1.55335E+12,651918
2519,242,1.52181E+12,636646
2520,242,1.49028E+12,662249
2521,242,1.45874E+12,610434
2522,242,1.42712E+12,597178
2523,242,1.39558E+12,541173
2524,242,1.36405E+12,460061
2525,242,1.33251E+12,441029
2526,242,1.30089E+12,411397
2527,242,1.26935E+12,375000
2528,242,1.23782E+12,448425
2529,242,1.20628E+12,82004
2530,242,1.17466E+12,18598
2531,243,1.55335E+12,775668
2532,243,1.52181E+12,770085
2533,243,1.49028E+12,743346
2534,243,1.45874E+12,556478
2535,243,1.42712E+12,391748
2536,243,1.39558E+12,353298
2537,243,1.36405E+12,321180
2538,243,1.33251E+12,291982
2539,243,1.30089E+12,308307
2540,243,1.26935E+12,320324
2541,243,1.23782E+12,320324
2542,243,1.20628E+12,330921
2543,243,1.17466E+12,286508
2544,243,1.14313E+12,219206
2545,243,1.11159E+12,197800
2546,244,1.55335E+12,452490
2547,244,1.52181E+12,393177
2548,244,1.49028E+12,383075
2549,244,1.45874E+12,336108
2550,244,1.42712E+12,373047
2551,244,1.39558E+12,373047
2552,244,1.36405E+12,240899
2553,244,1.33251E+12,240899
2554,244,1.30089E+12,240899
2555,244,1.26935E+12,240899
2556,244,1.23782E+12,240899
2557,244,1.20628E+12,240899
2558,244,1.17466E+12,194589
2559,244,1.14313E+12,194589
2560,244,1.11159E+12,168837
2561,245,1.55335E+12,389100
2562,245,1.52181E+12,34630
2563,247,1.55335E+12,436738
2564,247,1.52181E+12,444066
2565,247,1.49028E+12,447885
2566,247,1.45874E+12,447885
2567,247,1.42712E+12,298901
2568,247,1.39558E+12,271728
2569,247,1.36405E+12,247025
2570,247,1.33251E+12,290093
2571,247,1.30089E+12,290093
2572,247,1.26935E+12,286217
2573,247,1.23782E+12,319076
2574,247,1.20628E+12,308091
2575,247,1.17466E+12,280083
2576,247,1.14313E+12,254621
2577,248,1.55335E+12,150517
2578,248,1.52181E+12,87531
2579,248,1.49028E+12,79574
2580,248,1.45874E+12,72340
2581,248,1.42712E+12,65764
2582,248,1.39558E+12,59785
2583,248,1.36405E+12,59785
2584,248,1.33251E+12,74852
2585,248,1.30089E+12,74852
2586,248,1.26935E+12,74852
2587,248,1.23782E+12,74852
2588,248,1.20628E+12,73656
2589,248,1.17466E+12,66960
2590,248,1.14313E+12,65166
2591,249,1.55335E+12,856002
2592,249,1.52181E+12,842819
2593,249,1.49028E+12,784861
2594,249,1.45874E+12,702995
2595,249,1.42712E+12,661341
2596,249,1.39558E+12,534163
2597,249,1.36405E+12,523904
2598,249,1.33251E+12,583213
2599,249,1.30089E+12,406661
2600,249,1.26935E+12,374539
2601,249,1.23782E+12,345337
2602,249,1.20628E+12,305140
2603,249,1.17466E+12,302843
2604,249,1.14313E+12,239250
2605,249,1.0169E+12,471608
2606,250,1.58497E+12,361047
2607,250,1.55335E+12,340089
2608,250,1.52181E+12,263002
2609,250,1.49028E+12,309917
2610,250,1.45874E+12,253283
2611,250,1.42712E+12,260925
2612,250,1.39558E+12,268920
2613,250,1.36405E+12,178303
2614,250,1.33251E+12,184000
2615,250,1.30089E+12,184000
2616,250,1.26935E+12,184000
2617,250,1.23782E+12,176000
2618,250,1.17466E+12,178608
2619,250,1.14313E+12,186320
2620,250,1.11159E+12,173442
2621,250,1.08005E+12,164375
2622,250,1.04843E+12,170719
2623,250,1.0169E+12,208718
2624,250,9.8536E+11,193656
2625,251,1.55335E+12,50000
2626,251,1.52181E+12,52500
2627,251,1.49028E+12,21000
2628,251,1.45874E+12,21000
2629,251,1.42712E+12,21000
2630,251,1.39558E+12,21000
2631,252,1.55335E+12,517653
2632,252,1.52181E+12,515477
